   0.00    0.060664982
   7.41    0.063726254
  14.83    0.072136290
  22.24    0.083837971
  29.65    0.096179344
  37.06    0.106760700
  44.48    0.114124280
  51.89    0.118051180
  59.30    0.119395930
  66.71    0.119568440
  74.13    0.119884680
  81.54    0.121020870
  88.95    0.122730640
  96.36    0.123873450
 103.78    0.122712430
 111.19    0.117399620
 118.60    0.106568450
 126.01    0.089958392
 133.43    0.068970457
 140.84    0.046994220
 148.25    0.029296037
 155.66    0.022282982
 163.08    0.032103039
 170.49    0.062799595
 177.90    0.114521730
 185.31    0.182462710
 192.73    0.257133310
 200.14    0.326225850
 207.55    0.377768840
 214.96    0.403706580
 222.38    0.402704860
 229.79    0.381068440
 237.20    0.351197030
 244.61    0.327847600
 252.03    0.323311870
 259.44    0.343121230
 266.85    0.383825420
 274.26    0.433734540
 281.68    0.476489040
 289.09    0.496300490
 296.50    0.483089750
 303.91    0.435777900
 311.33    0.362657070
 318.74    0.278820930
 326.15    0.201661450
 333.56    0.146046220
 340.98    0.120766650
 348.39    0.127239060
 355.80    0.160525290
 363.21    0.211905940
 370.63    0.271809640
 378.04    0.332012710
 385.45    0.386562350
 392.86    0.431563050
 400.28    0.464472770
 407.69    0.483662040
 415.10    0.488684450
 422.51    0.481162790
 429.93    0.465702680
 437.34    0.450056820
 444.75    0.443987280
 452.16    0.456816820
 459.58    0.494290650
 466.99    0.555800680
 474.40    0.633062060
 481.81    0.710944240
 489.23    0.770485520
 496.64    0.793413580
 504.05    0.766994770
 511.46    0.687915270
 518.88    0.564144370
 526.29    0.414260480
 533.70    0.264335540
 541.12    0.143019600
 548.53    0.075826526
 555.94    0.079769336
 563.35    0.159430300
 570.77    0.305315760
 578.18    0.494957450
 585.59    0.696715890
 593.00    0.875671450
 600.42    1.000464200
 607.83    1.049600200
 615.24    1.015737700
 622.65    0.906850280
 630.07    0.743919190
 637.48    0.555712640
 644.89    0.372026980
 652.30    0.217193160
 659.72    0.105543790
 667.13    0.039902057
 674.54    0.013204667
 681.95    0.012426708
 689.37    0.023357807
 696.78    0.034684718
 704.19    0.040262561
