# Anharm	harm 
2858.351	3173.516	
2797.693	3131.408	
2682.453	3019.173	
2710.734	3056.025	
2989.402	3273.493	
2558.539	2919.306	
2781.281	3111.231	
2707.999	3052.427	
2575.868	2934.403	
2784.882	3111.663	
2977.694	3266.289	
2652.853	2993.294	
2868.582	3163.679	
3076.485	3334.419	
2883.267	3188.332	
3137.228	3389.384	
3425.697	3615.290	
3094.083	3356.917	
